"model_id","location","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"CEPH-Rtrend_fluH","45",0.508751347531182,81.6999372909699,0.602086967794435,118.730769230769,0.528846153846154,0.865384615384615,104
"CEPH-Rtrend_fluH","46",0.52783713874561,11.3166638795987,0.62300954161143,16.8269230769231,0.451923076923077,0.903846153846154,104
"CEPH-Rtrend_fluH","47",0.745702081136305,104.813465719064,0.824075791084234,147.365384615385,0.317307692307692,0.817307692307692,104
"CEPH-Rtrend_fluH","48",0.651448956571117,335.495033444816,0.749329017260867,459.490384615385,0.413461538461538,0.769230769230769,104
"CEPH-Rtrend_fluH","49",0.693874825190009,34.1110827759197,0.708679546654586,41.75,0.509615384615385,0.778846153846154,104
"CEPH-Rtrend_fluH","50",0.656423509925991,8.8504974916388,0.734719949746745,12.9615384615385,0.403846153846154,0.807692307692308,104
"CEPH-Rtrend_fluH","51",0.551379908830034,78.745593645485,0.623619591397218,114.730769230769,0.490384615384615,0.894230769230769,104
"CEPH-Rtrend_fluH","53",0.725816535929132,69.3440342809365,0.73392922671889,92.6826923076923,0.375,0.75,104
"CEPH-Rtrend_fluH","54",0.64062030178029,55.0036371237458,0.715466499684253,77.2211538461538,0.490384615384615,0.807692307692308,104
"CEPH-Rtrend_fluH","55",0.538181030645229,82.3436287625418,0.606122736081439,113.326923076923,0.509615384615385,0.769230769230769,104
"CEPH-Rtrend_fluH","56",0.832010249863221,12.604991638796,0.884533760197238,18.1057692307692,0.519230769230769,0.875,104
"CEPH-Rtrend_fluH","72",0.966123758949623,183.194456521739,1.05075753981282,224.238095238095,0.297619047619048,0.642857142857143,84
"CFA_Pyrenew-Pyrenew_HE_Flu","01",0.852873834695401,12.9604674901186,0.925636200812577,19.3409090909091,0.272727272727273,0.636363636363636,22
"CFA_Pyrenew-Pyrenew_HE_Flu","02",1.00425969642834,3.95810860507246,1.01244191240679,6.125,0.416666666666667,0.958333333333333,24
"CFA_Pyrenew-Pyrenew_HE_Flu","04",1.31257960668164,39.0746569746377,1.70410371834578,59.0416666666667,0.208333333333333,0.833333333333333,24
"CFA_Pyrenew-Pyrenew_HE_Flu","05",0.927149678675313,11.5868273550725,1.04264695138434,17.9375,0.583333333333333,0.833333333333333,24
"CFA_Pyrenew-Pyrenew_HE_Flu","06",0.776875578734406,47.194353458498,0.956859207219426,73.2954545454545,0.5,1,22
"CFA_Pyrenew-Pyrenew_HE_Flu","08",0.7793756804891,9.95971938405797,0.898660009952314,15.0625,0.333333333333333,0.791666666666667,24
"CFA_Pyrenew-Pyrenew_HE_Flu","09",1.14340553651915,15.8361740942029,1.3261017740691,24.2083333333333,0.166666666666667,0.75,24
"CFA_Pyrenew-Pyrenew_HE_Flu","10",0.616783579994336,1.73084141304348,0.747903293779249,2.75,0.55,1,20
"CFA_Pyrenew-Pyrenew_HE_Flu","11",0.621375516621016,4.99806413043478,0.740649710882267,8.13636363636364,0.409090909090909,0.954545454545455,22
"CFA_Pyrenew-Pyrenew_HE_Flu","12",0.426252952931872,28.7399524456522,0.53536753740947,47.1458333333333,0.375,0.958333333333333,24
"CFA_Pyrenew-Pyrenew_HE_Flu","13",0.909547692660776,15.3033492391304,1.00414505662774,20.05,0.5,0.85,20
"CFA_Pyrenew-Pyrenew_HE_Flu","15",0.740203182541263,3.75384836956522,0.817225522892237,6.10416666666667,0.5,0.916666666666667,24
"CFA_Pyrenew-Pyrenew_HE_Flu","16",0.432314430234019,3.85889202898551,0.502295834873782,6.45833333333333,0.583333333333333,1,24
"CFA_Pyrenew-Pyrenew_HE_Flu","17",0.816957605636865,32.390116576087,1.02229526483365,50.1666666666667,0.375,0.833333333333333,24
"CFA_Pyrenew-Pyrenew_HE_Flu","18",0.444178377716723,9.32262880434783,0.568476884643362,14.35,0.45,0.9,20
"CFA_Pyrenew-Pyrenew_HE_Flu","19",0.243801903964404,3.13772744565217,0.28660718154852,4.875,0.666666666666667,1,24
"CFA_Pyrenew-Pyrenew_HE_Flu","20",0.459719930727013,4.7250839673913,0.479692348421874,6.83333333333333,0.583333333333333,0.75,24
"CFA_Pyrenew-Pyrenew_HE_Flu","21",0.346266194164413,7.74408288043478,0.367184961665636,10.7083333333333,0.666666666666667,0.958333333333333,24
"CFA_Pyrenew-Pyrenew_HE_Flu","22",0.408037604867172,8.61026086956522,0.43122317809956,13.1875,0.625,1,24
"CFA_Pyrenew-Pyrenew_HE_Flu","23",0.620542962029639,5.84953143115942,0.697787067351545,9.45833333333333,0.416666666666667,1,24
"CFA_Pyrenew-Pyrenew_HE_Flu","24",1.84385518537976,36.86419743083,2.25121014279333,55.9318181818182,0,0.636363636363636,22
"CFA_Pyrenew-Pyrenew_HE_Flu","25",0.550852861307873,13.7932324110672,0.735790883002532,22.1818181818182,0.5,0.909090909090909,22
"CFA_Pyrenew-Pyrenew_HE_Flu","26",0.559473767590525,35.2921154150198,0.617510515830105,54.0454545454545,0.409090909090909,0.818181818181818,22
"CFA_Pyrenew-Pyrenew_HE_Flu","27",0.458004771712953,9.26281847826087,0.573019684793943,14.75,0.375,0.875,24
"CFA_Pyrenew-Pyrenew_HE_Flu","28",0.325627638376257,4.43843134057971,0.357380157517455,6.75,0.583333333333333,1,24
"CFA_Pyrenew-Pyrenew_HE_Flu","30",0.54306557345594,3.65423822463768,0.58476070144015,5.58333333333333,0.416666666666667,0.791666666666667,24
"CFA_Pyrenew-Pyrenew_HE_Flu","31",0.355789298645257,2.31251458333333,0.448848258704149,3.70833333333333,0.708333333333333,0.958333333333333,24
"CFA_Pyrenew-Pyrenew_HE_Flu","32",0.533723065964869,4.90340489130435,0.5499552622395,7.25,0.458333333333333,0.958333333333333,24
