"model_id","target_end_date","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"CMU-climate_baseline",2025-05-10,1.36186566086161,16.6251932134894,2.12092276956565,26.6923076923077,0.730769230769231,1,104
"CMU-climate_baseline",2025-05-17,1.08691355982927,15.1785503065775,1.64524098883818,23.2467948717949,0.66025641025641,1,156
"CMU-climate_baseline",2025-05-24,0.943669232731471,13.7794830685619,1.58164162593046,20.8173076923077,0.673076923076923,1,208
"CMU-climate_baseline",2025-05-31,1.07753335110486,16.0602918269231,2.00021366512903,23.7007211538462,0.682692307692308,0.980769230769231,208
"CMU-climate_baseline",2025-06-07,0.80600305282101,12.541645819398,1.91217198189834,18.6217948717949,0.66025641025641,1,156
"CMU-climate_baseline",2025-06-14,0.767435738073541,12.9716787068004,2.17956395591247,19.7860576923077,0.615384615384615,0.990384615384615,104
"CMU-climate_baseline",2025-06-21,0.632024902749062,12.009414548495,1.54395557917267,17.5865384615385,0.653846153846154,0.980769230769231,52
"CU-ensemble",2025-05-03,0.947850260736555,8.60554347826087,1.17095406722724,11.6346153846154,0.865384615384615,1,52
"CU-ensemble",2025-05-10,0.738363067799893,9.86567725752508,0.861089222200447,12.1923076923077,0.826923076923077,1,52
"CU-ensemble",2025-05-17,0.630324832327125,8.53517140468228,0.686743356867731,9.625,0.884615384615385,1,104
"CU-ensemble",2025-05-24,0.575462813231859,8.22152452619844,0.701981084032309,9.05769230769231,0.903846153846154,1,156
"CU-ensemble",2025-05-31,0.659481601852786,8.92172240802676,1.17625005251147,13.1089743589744,0.730769230769231,0.980769230769231,156
"CU-ensemble",2025-06-07,0.524146605947972,8.14978539576366,1.10602448888375,10.7692307692308,0.75,0.993589743589744,156
"CU-ensemble",2025-06-14,0.506536185954238,8.60231605351171,1.36754336232125,12.5480769230769,0.769230769230769,0.980769230769231,104
"CU-ensemble",2025-06-21,0.437065149001226,8.29009197324415,1.04240716779165,11.8846153846154,0.557692307692308,0.980769230769231,52
"FluSight-baseline",2025-05-03,1,9.10270066889632,1,10.0576923076923,0.615384615384615,1,52
"FluSight-baseline",2025-05-10,1,12.0731772575251,1,12.5961538461538,0.807692307692308,1,104
"FluSight-baseline",2025-05-17,1,14.0128901895206,1,14.3076923076923,0.83974358974359,1,156
"FluSight-baseline",2025-05-24,1,15.0383486622074,1,13.5625,0.908653846153846,1,208
"FluSight-baseline",2025-05-31,1,14.7934051003344,1,12.0336538461538,0.918269230769231,1,208
"FluSight-baseline",2025-06-07,1,15.377511148272,1,9.78205128205128,0.974358974358974,1,156
"FluSight-baseline",2025-06-14,1,16.6561622073579,1,9.17307692307692,0.990384615384615,1,104
"FluSight-baseline",2025-06-21,1,18.5407107023411,1,11.3076923076923,0.961538461538462,1,52
"FluSight-ensemble",2025-05-03,0.788739791469053,7.10551003344482,1.12855888544788,10.9807692307692,0.75,1,52
"FluSight-ensemble",2025-05-10,0.591075745249154,7.35319816053512,0.779591486595113,10.2884615384615,0.798076923076923,0.990384615384615,104
"FluSight-ensemble",2025-05-17,0.50782756478696,7.20085005574136,0.751578055072465,10.8397435897436,0.730769230769231,0.993589743589744,156
"FluSight-ensemble",2025-05-24,0.465621226880922,6.85190008361204,0.754088809423741,9.92307692307692,0.802884615384615,0.995192307692308,208
"FluSight-ensemble",2025-05-31,0.566164357782697,8.52558946488294,1.1329642614718,13.5,0.706730769230769,0.980769230769231,208
"FluSight-ensemble",2025-06-07,0.417810559509202,6.46840858416945,1.0447020560038,10.1282051282051,0.724358974358974,0.987179487179487,156
"FluSight-ensemble",2025-06-14,0.421575522826567,7.143122909699,1.28039890912885,11.7596153846154,0.644230769230769,1,104
"FluSight-ensemble",2025-06-21,0.37374339888394,7.09387123745819,0.976131844873803,11.2884615384615,0.788461538461538,1,52
"FluSight-lop_norm",2025-05-03,0.828368456664358,7.45964046822743,1.02634008598397,9.94230769230769,0.826923076923077,1,52
"FluSight-lop_norm",2025-05-10,0.643214923399341,7.95884615384615,0.774833688938728,10.25,0.855769230769231,1,104
"FluSight-lop_norm",2025-05-17,0.551544335701349,7.79386008918618,0.743833728420654,10.7435897435897,0.814102564102564,1,156
"FluSight-lop_norm",2025-05-24,0.503985176367879,7.42392140468227,0.742659017340675,9.79326923076923,0.855769230769231,1,208
"FluSight-lop_norm",2025-05-31,0.585947221678853,8.77149247491639,1.09544614802782,13.0432692307692,0.798076923076923,0.995192307692308,208
"FluSight-lop_norm",2025-06-07,0.457351794818953,7.05709866220736,1.02225898483761,9.91025641025641,0.82051282051282,1,156
"FluSight-lop_norm",2025-06-14,0.45801479127374,7.73057274247492,1.31774627034457,12.0288461538462,0.730769230769231,1,104
"FluSight-lop_norm",2025-06-21,0.419135994962617,7.94921404682274,0.909217519560918,11.0769230769231,0.807692307692308,1,52
"FluSight-trained_mean",2025-05-03,0.941204224127388,8.45744672856864,1.22665505215456,11.8487590658774,0.846153846153846,1,52
"FluSight-trained_mean",2025-05-10,0.698026026834356,8.63742352321763,0.898968737474184,11.6994059522112,0.730769230769231,0.942307692307692,104
"FluSight-trained_mean",2025-05-17,0.581687901707424,8.23945664389094,0.8274066144032,11.8385522145697,0.67948717948718,0.961538461538462,156
"FluSight-trained_mean",2025-05-24,0.523758702167392,7.75483600374271,0.884011056291555,11.7115965536425,0.663461538461538,0.971153846153846,208
"FluSight-trained_mean",2025-05-31,0.584903352723577,8.75823126625375,1.20668899421957,14.324503668886,0.538461538461538,0.951923076923077,208
"FluSight-trained_mean",2025-06-07,0.426163030053069,6.60260276768043,1.06221149338377,10.2447758756481,0.493589743589744,0.935897435897436,156
"FluSight-trained_mean",2025-06-14,0.412071371872321,7.01244395958823,1.27502772001545,11.6744404727105,0.346153846153846,0.913461538461538,104
"FluSight-trained_mean",2025-06-21,0.375540099676197,7.27949699698716,0.978685423056473,12.1260611527429,0.461538461538462,0.903846153846154,52
"FluSight-trained_med",2025-05-03,0.902695848035796,8.13218740980855,1.2058618551482,11.7419595689285,0.807692307692308,1,52
"FluSight-trained_med",2025-05-10,0.709938916013264,8.73536581261673,0.872872872995058,11.386334816901,0.855769230769231,0.980769230769231,104
"FluSight-trained_med",2025-05-17,0.588775204215409,8.2941929945817,0.8053249752642,11.510522429237,0.775641025641026,0.987179487179487,156
"FluSight-trained_med",2025-05-24,0.524132249477055,7.72879178238035,0.833220513008433,10.9314880707514,0.745192307692308,0.990384615384615,208
"FluSight-trained_med",2025-05-31,0.600443501469478,9.00886388820884,1.22071841141652,14.5036978120096,0.634615384615385,0.971153846153846,208
"FluSight-trained_med",2025-06-07,0.435338383657667,6.73007670928481,1.09033008589533,10.4771634906656,0.583333333333333,0.987179487179487,156
"FluSight-trained_med",2025-06-14,0.41690140473896,7.09848177412669,1.23184348170016,11.359286457367,0.451923076923077,0.980769230769231,104
"FluSight-trained_med",2025-06-21,0.376441130371798,7.22432577342569,1.06466948313399,12.3885385937157,0.576923076923077,0.980769230769231,52
"Gatech-ensemble_point",2025-05-03,1.48286013088417,13.4340217391304,2.18963313596358,21.5192307692308,0.461538461538462,1,52
"Gatech-ensemble_point",2025-05-10,1.3402390752213,16.1434657190635,2.05764406286141,25.6153846153846,0.442307692307692,0.961538461538462,104
"Gatech-ensemble_point",2025-05-17,1.04441219042429,14.475654960981,1.65125673137883,23.2884615384615,0.487179487179487,0.987179487179487,156
"Gatech-ensemble_point",2025-05-24,0.832940729809311,12.3001630434783,1.46215052608025,19.6634615384615,0.524038461538462,0.985576923076923,208
"Gatech-ensemble_point",2025-05-31,0.890835399717785,13.0805518394649,1.7135311760616,20.0865384615385,0.596153846153846,0.966346153846154,208
"Gatech-ensemble_point",2025-06-07,0.838717476582396,12.7279180602007,2.21118088501961,20.9102564102564,0.487179487179487,0.967948717948718,156
"Gatech-ensemble_point",2025-06-14,0.65172617901232,11.0816806020067,2.00777849899063,18.4134615384615,0.557692307692308,0.980769230769231,104
"Gatech-ensemble_point",2025-06-21,0.48031942382655,9.06208193979933,1.19500692387142,13.8269230769231,0.769230769230769,1,52
"Gatech-ensemble_prob",2025-05-03,0.997117116634912,8.92071070234114,1.4975056042916,14.3846153846154,0.480769230769231,0.961538461538462,52
"Gatech-ensemble_prob",2025-05-10,0.724996276550357,8.85816889632107,1.10863170044543,13.9807692307692,0.576923076923077,0.990384615384615,104
"Gatech-ensemble_prob",2025-05-17,0.698220861870255,10.0336287625418,1.07816211962139,15.7692307692308,0.596153846153846,0.987179487179487,156
"Gatech-ensemble_prob",2025-05-24,0.6658770179855,10.0075940635452,1.20183036506966,16.3221153846154,0.519230769230769,0.971153846153846,208
"Gatech-ensemble_prob",2025-05-31,0.754065665709358,11.3252466555184,1.47382938539385,17.6298076923077,0.572115384615385,0.9375,208
"Gatech-ensemble_prob",2025-06-07,0.606302525597238,9.5104347826087,1.57482387259447,15.4807692307692,0.58974358974359,0.974358974358974,156
"Gatech-ensemble_prob",2025-06-14,0.65172617901232,11.0816806020067,2.00777849899063,18.4134615384615,0.557692307692308,0.980769230769231,104
"Gatech-ensemble_prob",2025-06-21,0.48031942382655,9.06208193979933,1.19500692387142,13.8269230769231,0.769230769230769,1,52
"Google_SAI-FluBoostQR",2025-05-10,0.630495239382024,7.26339345437172,0.93058608690473,10.8763736263736,0.480769230769231,0.942307692307692,52
"Google_SAI-FluBoostQR",2025-05-17,0.559128505867145,7.44312868291129,0.838044620798839,11.2557234432234,0.423076923076923,0.913461538461538,104
"Google_SAI-FluBoostQR",2025-05-24,0.497910656094314,6.82837275043797,0.881432913942084,10.9836691086691,0.493589743589744,0.967948717948718,156
"Google_SAI-FluBoostQR",2025-05-31,0.633615025727649,9.57000408106386,1.29684065221128,15.5251831501831,0.475961538461538,0.956730769230769,208
"Google_SAI-FluBoostQR",2025-06-07,0.443578767646686,6.9109568933482,1.20680612860183,11.7916666666667,0.564102564102564,0.993589743589744,156
"Google_SAI-FluBoostQR",2025-06-14,0.453044412177749,7.68464186176143,1.45872684027089,13.3125,0.528846153846154,1,104
"Google_SAI-FluBoostQR",2025-06-21,0.385637778814131,7.39605769230769,1.10659337585691,12.8269230769231,0.596153846153846,1,52
"ISU_NiemiLab-GPE",2025-05-03,1.09834611248565,9.96630097990473,1.24633483160756,12.3654298285295,0.903846153846154,1,52
"ISU_NiemiLab-GPE",2025-05-10,0.88444713695858,10.7942876259898,1.04651893208804,13.2611062046392,0.826923076923077,0.971153846153846,104
"ISU_NiemiLab-GPE",2025-05-17,0.685056210916188,9.66737591261551,0.782482923421422,11.1987550897136,0.769230769230769,0.955128205128205,156
"ISU_NiemiLab-GPE",2025-05-24,0.658422134204781,10.0790841168874,0.948696493131758,12.8262995748033,0.743589743589744,1,156
"ISU_NiemiLab-GPE",2025-05-31,0.766910264289081,12.3593152266231,1.42238010283509,17.5732540586732,0.634615384615385,0.971153846153846,104
"ISU_NiemiLab-GPE",2025-06-07,0.566085176221327,9.20563905256395,1.48343540147529,14.2534789211182,0.596153846153846,0.961538461538462,52
"JHUAPL-DMD",2025-05-03,2.21745706366327,19.9287510223034,2.03760181957922,19.7269668904038,0.980769230769231,1,52
"JHUAPL-DMD",2025-05-10,1.60829471617028,19.369615491901,1.5293773990916,19.4544461011731,0.961538461538462,1,104
"JHUAPL-DMD",2025-05-17,1.22683228420657,18.7091576352559,1.25938246472695,19.5460215802788,0.961538461538462,1,104
"JHUAPL-DMD",2025-05-24,1.11582873158637,18.3343102597326,1.46244945241138,21.3539721510096,0.951923076923077,1,104
"JHUAPL-DMD",2025-05-31,1.21600158233559,20.9410116133811,1.82193883603742,24.4246069448462,0.980769230769231,1,52
"JHU_CSSE-CSSE_Ensemble",2025-05-10,0.766012860593081,6.7541109178744,1.08010645925429,9.83006535947712,0.627450980392157,0.980392156862745,51
"JHU_CSSE-CSSE_Ensemble",2025-05-17,0.636576625988936,7.7552917821114,0.898453799795027,10.6666666666667,0.901960784313726,1,51
"JHU_CSSE-CSSE_Ensemble",2025-05-24,0.659360843727489,8.73247633191248,0.903532436258043,10.5375816993464,0.980392156862745,1,51
"JHU_CSSE-CSSE_Ensemble",2025-05-31,0.779800973638294,9.7748011713555,1.194715075534,11.7990196078431,0.784313725490196,0.990196078431373,102
"JHU_CSSE-CSSE_Ensemble",2025-06-07,0.564135329089238,7.74550378481103,1.33825727982782,11.8986928104575,0.803921568627451,1,51
"JHU_CSSE-CSSE_Ensemble",2025-06-14,0.577899206507049,8.98932389201478,1.54009806401368,12.6830065359477,0.862745098039216,1,51
"JHU_CSSE-CSSE_Ensemble",2025-06-21,0.71795089542242,12.1979882352941,1.32146453171141,13.4084967320261,0.980392156862745,1,51
"LUcompUncertLab-chimera",2025-05-03,1.00175194623979,8.89362608695652,1.4754499220184,13.98,0.46,0.98,50
"LUcompUncertLab-chimera",2025-05-10,0.873923829495676,9.60672608695652,1.41935850829035,16.11,0.41,0.87,100
"LUcompUncertLab-chimera",2025-05-17,0.888633237801287,11.4263826086957,1.31331759105159,17.12,0.313333333333333,0.826666666666667,150
"LUcompUncertLab-chimera",2025-05-24,1.03753250401329,11.2966782608696,1.54639600448811,16.24,0.28,0.6,50
"LUcompUncertLab-chimera",2025-05-31,1.30404561368869,15.6760086956522,2.07902831841177,20.92,0.18,0.5,50
"LosAlamos_NAU-CModel_Flu",2025-05-03,1.69681361841292,15.6450518394649,2.5088425703124,25.1923076923077,0.384615384615385,0.942307692307692,52
"LosAlamos_NAU-CModel_Flu",2025-05-10,1.07274404116163,13.3498093018395,1.51263150276595,19.3942307692308,0.490384615384615,0.903846153846154,104
"LosAlamos_NAU-CModel_Flu",2025-05-17,0.775199832523979,12.4845053302676,1.13180647154372,18.4038461538462,0.471153846153846,0.836538461538462,104
"LosAlamos_NAU-CModel_Flu",2025-05-24,0.589533944985123,10.0600423076923,0.996373229133579,14.9134615384615,0.432692307692308,0.923076923076923,104
"LosAlamos_NAU-CModel_Flu",2025-05-31,0.684997436199103,12.3339359949833,1.32235880328393,18.0576923076923,0.442307692307692,0.826923076923077,52
"MIGHTE-Joint",2025-05-17,0.683338723990748,7.52857859531773,0.806091987553147,9.42307692307692,0.673076923076923,0.980769230769231,52
"MIGHTE-Joint",2025-05-24,0.680521590256251,8.34779682274248,0.878145365246001,9.95192307692308,0.721153846153846,0.961538461538462,104
"MIGHTE-Joint",2025-05-31,0.720669553591969,9.81110089186176,0.973347149070159,10.8205128205128,0.762820512820513,0.955128205128205,156
"MIGHTE-Joint",2025-06-07,0.633911508436693,9.63770903010033,0.932616739792275,8.91025641025641,0.762820512820513,0.948717948717949,156
"MIGHTE-Joint",2025-06-14,0.614797295880854,10.187529264214,1.03942940409582,9.50961538461539,0.740384615384615,0.971153846153846,104
"MIGHTE-Joint",2025-06-21,0.644298844883511,11.9121655518395,1.07360276533694,12.1923076923077,0.692307692307692,0.923076923076923,52
"MIGHTE-Nsemble",2025-05-03,1.05062203810857,9.46403846153846,1.33329047112499,12.9615384615385,0.615384615384615,0.980769230769231,52
"MIGHTE-Nsemble",2025-05-10,0.788047944422304,10.5947742474916,0.889814710027707,12.5192307692308,0.634615384615385,0.942307692307692,52
"MIGHTE-Nsemble",2025-05-17,0.74252244422709,10.0095025083612,0.897191385115986,12.6346153846154,0.567307692307692,0.971153846153846,104
"MIGHTE-Nsemble",2025-05-24,0.718244637472784,10.1180016722408,0.960017013435789,12.3333333333333,0.666666666666667,0.92948717948718,156
"MIGHTE-Nsemble",2025-05-31,0.779917241052146,10.5361900780379,1.20262252256938,13.25,0.685897435897436,0.942307692307692,156
"MIGHTE-Nsemble",2025-06-07,0.618751315011707,9.45123467112598,1.02643400269781,9.87179487179487,0.653846153846154,0.92948717948718,156
"MIGHTE-Nsemble",2025-06-14,0.620606407416136,10.2953051839465,1.24016282852321,11.1826923076923,0.788461538461538,0.913461538461538,104
"MIGHTE-Nsemble",2025-06-21,0.607176147753717,11.2363294314381,1.06762130318371,12.2884615384615,0.730769230769231,0.884615384615385,52
"MOBS-GLEAM_FLUH",2025-05-03,1.37684390950906,11.34714066605,2.01315459232077,17.7039574468085,0.297872340425532,0.74468085106383,47
"MOBS-GLEAM_FLUH",2025-05-10,0.826278075080437,8.2847617208238,1.33233095696745,13.4445368421053,0.294736842105263,0.821052631578947,95
"MOBS-GLEAM_FLUH",2025-05-17,0.744208718367301,9.10366269265367,1.11209177248711,13.9081103448276,0.23448275862069,0.779310344827586,145
"MOBS-GLEAM_FLUH",2025-05-24,0.691963080335753,8.86709947826087,1.11066700193025,12.8752153846154,0.292307692307692,0.717948717948718,195
"MOBS-GLEAM_FLUH",2025-05-31,0.856505046239412,10.552346186839,1.51154571190908,14.6325,0.236486486486486,0.621621621621622,148
"MOBS-GLEAM_FLUH",2025-06-07,0.603974442106118,8.06846086956522,1.41815973960723,11.55,0.21,0.63,100
"MOBS-GLEAM_FLUH",2025-06-14,0.598690217675577,8.48644347826087,1.53248536028398,11.56,0.3,0.64,50
"NEU_ISI-AdaptiveEnsemble",2025-05-03,0.841317624966529,7.56487826086957,1.31161567703726,12.62,0.38,0.86,50
"NEU_ISI-AdaptiveEnsemble",2025-05-10,0.701537320309438,7.92959565217391,1.15044571532895,13.57,0.42,0.85,100
"NEU_ISI-AdaptiveEnsemble",2025-05-17,0.569248515907251,7.52649565217391,0.888152084422179,11.9266666666667,0.393333333333333,0.82,150
"NEU_ISI-AdaptiveEnsemble",2025-05-24,0.56914959790359,8.08595520421607,1.06938063344423,13.6666666666667,0.383838383838384,0.767676767676768,198
"NEU_ISI-AdaptiveEnsemble",2025-05-31,0.609505017326306,8.02430076199014,1.23484148095217,13.0103092783505,0.391752577319588,0.747422680412371,194
"NEU_ISI-AdaptiveEnsemble",2025-06-07,0.533807471617237,8.27057367149759,1.40851677510909,13.7013888888889,0.444444444444444,0.75,144
"NEU_ISI-FluBcast",2025-05-03,0.944730602309027,7.76858223062382,1.28799512226918,11.2826086956522,0.478260869565217,0.869565217391304,46
"NEU_ISI-FluBcast",2025-05-10,0.567416605668862,5.73592155009452,0.927692172535452,9.41304347826087,0.489130434782609,0.934782608695652,92
"NEU_ISI-FluBcast",2025-05-17,0.518017827508663,6.40161053276179,0.817076060311135,10.2464788732394,0.514084507042254,0.845070422535211,142
"NEU_ISI-FluBcast",2025-05-24,0.50004576787138,6.53168251811594,0.887933910623379,10.4166666666667,0.453125,0.8125,192
"NEU_ISI-FluBcast",2025-05-31,0.57970536617119,6.83926353149956,1.1614572628774,10.9030612244898,0.438775510204082,0.780612244897959,196
"NEU_ISI-FluBcast",2025-06-07,0.482941190088638,6.57780289855072,1.26288616387892,10.66,0.506666666666667,0.766666666666667,150
"NEU_ISI-FluBcast",2025-06-14,0.473994214090054,6.91979130434783,1.47333369551717,11.39,0.33,0.66,100
"NEU_ISI-FluBcast",2025-06-21,0.435434130028163,7.04473913043478,1.14948596147063,11.02,0.36,0.66,50
"NIH-Flu_ARIMA",2025-05-03,1.18859707795013,10.5392725752508,1.49296751823495,14.3076923076923,0.25,0.596153846153846,52
"NIH-Flu_ARIMA",2025-05-10,0.787608023653076,9.87414715719064,1.06750277803339,13.7788461538462,0.278846153846154,0.663461538461538,104
"NIH-Flu_ARIMA",2025-05-17,0.659192453257719,9.32836956521739,0.907987904984963,12.9935897435897,0.326923076923077,0.653846153846154,156
"NIH-Flu_ARIMA",2025-05-24,0.56635476087418,8.30840510033445,0.912445069123321,12.0961538461538,0.293269230769231,0.716346153846154,208
"NIH-Flu_ARIMA",2025-05-31,0.610562414163932,9.27149665551839,1.08398673386959,13.1105769230769,0.3125,0.75,208
"NIH-Flu_ARIMA",2025-06-07,0.484209076882511,7.46496098104794,1.11944726191286,10.9166666666667,0.358974358974359,0.737179487179487,156
"NIH-Flu_ARIMA",2025-06-14,0.443980220185076,7.57460702341137,1.25007979305244,11.5192307692308,0.307692307692308,0.836538461538462,104
"NIH-Flu_ARIMA",2025-06-21,0.456440760696106,8.56082775919733,1.21838436456308,13.7692307692308,0.269230769230769,0.826923076923077,52
"OHT_JHU-nbxd",2025-05-10,0.715015245559662,7.8693352006689,0.875995608337705,10.4109615384615,0.653846153846154,0.942307692307692,52
"OHT_JHU-nbxd",2025-05-17,0.551554627409571,7.24283206521739,0.769019832120055,10.3127884615385,0.605769230769231,0.961538461538462,104
"OHT_JHU-nbxd",2025-05-24,0.492387054237216,6.71462154403567,0.834487041961236,10.3530128205128,0.628205128205128,0.955128205128205,156
"OHT_JHU-nbxd",2025-05-31,0.602130604709225,9.54836315496098,1.28335181011209,15.9216025641026,0.532051282051282,0.955128205128205,156
"OHT_JHU-nbxd",2025-06-07,0.43680966192082,6.80031078595318,1.17856490962282,11.2078846153846,0.519230769230769,0.913461538461538,104
"OHT_JHU-nbxd",2025-06-14,0.45732913476851,7.77748846153846,1.43716828228965,13.2063461538462,0.403846153846154,0.903846153846154,52
"PSI-PROF",2025-05-03,0.964656754497916,8.76677876254181,1.13040291018417,11.1396153846154,0.711538461538462,1,52
"PSI-PROF",2025-05-10,0.753493929750413,9.26670982441471,0.937960871308007,12.2386538461538,0.730769230769231,0.971153846153846,104
"PSI-PROF",2025-05-17,0.643607636007732,9.07439849498328,0.871691667267887,12.3866666666667,0.717948717948718,0.980769230769231,156
"PSI-PROF",2025-05-24,0.563994290632129,8.38503380016722,0.925799246064524,12.20625,0.764423076923077,0.975961538461538,208
"PSI-PROF",2025-05-31,0.610144991157381,9.30607846989967,1.24670344430128,14.9024038461538,0.682692307692308,0.966346153846154,208
"PSI-PROF",2025-06-07,0.467729521913387,7.31745197881828,1.14063956778539,11.094358974359,0.615384615384615,0.923076923076923,156
"PSI-PROF",2025-06-14,0.401203366049769,6.8904731187291,1.19545099445911,11.0214423076923,0.461538461538462,0.855769230769231,104
"PSI-PROF",2025-06-21,0.426258548434266,8.02522433110368,1.02917350490941,11.7178846153846,0.538461538461538,0.75,52
"PSI-PROF_beta",2025-05-03,0.946309361906588,8.59321011705686,0.99776390579124,10.035,0.807692307692308,1,52
"PSI-PROF_beta",2025-05-10,0.743525306497024,9.12548616220736,0.85639558828708,11.0210576923077,0.788461538461538,0.971153846153846,104
"PSI-PROF_beta",2025-05-17,0.642202804096556,9.04251513377926,0.802570977097555,11.6017948717949,0.737179487179487,0.980769230769231,156
