"model_id","reference_date","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"FluSight-ensemble",2025-05-10,0.493889037593919,8.14676839464883,0.812771374856692,11.9807692307692,0.793269230769231,0.985576923076923,208
"FluSight-ensemble",2025-05-17,0.484859188344339,6.74261705685619,0.973577137089983,10.1586538461538,0.754807692307692,0.995192307692308,208
"FluSight-ensemble",2025-05-24,0.517266842083474,6.75613921404682,1.21411855088517,10.8894230769231,0.644230769230769,0.985576923076923,208
"FluSight-ensemble",2025-05-31,0.503956044510323,6.93975543478261,1.08732955369567,11.3413461538462,0.6875,0.990384615384615,208
"FluSight-lop_norm",2025-05-03,0.523088717301107,8.510622909699,0.719665393243467,11.2163461538462,0.870192307692308,1,208
"FluSight-lop_norm",2025-05-10,0.530208232936104,8.64978260869565,0.786601786851674,11.625,0.875,1,208
"FluSight-lop_norm",2025-05-17,0.521385434372991,7.24494356187291,0.954099653991964,9.9375,0.822115384615385,1,208
"FluSight-lop_norm",2025-05-24,0.553397271073584,7.2208131270903,1.20661973090125,10.8173076923077,0.754807692307692,1,208
"FluSight-lop_norm",2025-05-31,0.539531475085792,7.40439381270903,1.05573847606587,11.125,0.759615384615385,0.995192307692308,208
"FluSight-trained_mean",2025-05-03,0.586341164341646,9.50294224301811,0.871423089200038,13.4623730638828,0.850961538461538,0.980769230769231,208
"FluSight-trained_mean",2025-05-10,0.555529564229535,9.06542747961034,0.953574255069802,13.8983762956098,0.6875,0.956730769230769,208
"FluSight-trained_mean",2025-05-17,0.503034899949186,6.98636687534973,1.00739320530939,10.4429469785077,0.610576923076923,0.980769230769231,208
"FluSight-trained_mean",2025-05-24,0.50316932694125,6.54476350719459,1.17195006104807,10.4726651586153,0.408653846153846,0.923076923076923,208
"FluSight-trained_mean",2025-05-31,0.525811734849632,7.30428139629411,1.13654861857818,12.0028630606922,0.389423076923077,0.908653846153846,208
"FluSight-trained_med",2025-05-03,0.559185654499295,9.04037077115715,0.767577408993435,11.7988593677711,0.879807692307692,1,208
"FluSight-trained_med",2025-05-10,0.595123301628273,9.6492875133358,0.962249977397548,14.0743296299441,0.865384615384615,0.975961538461538,208
"FluSight-trained_med",2025-05-17,0.508303467330763,7.04965425864669,1.0299148557685,10.6789398992825,0.682692307692308,1,208
"FluSight-trained_med",2025-05-24,0.516084996143644,6.72048058946991,1.19099821553565,10.6131484813725,0.485576923076923,0.975961538461538,208
"FluSight-trained_med",2025-05-31,0.526664361385321,7.30211690505978,1.1557528682551,12.1661081221128,0.485576923076923,0.966346153846154,208
"Gatech-ensemble_point",2025-05-03,1.01820736743586,16.3153114548495,1.75997341672048,26.8173076923077,0.418269230769231,0.966346153846154,208
"Gatech-ensemble_point",2025-05-10,0.916957979386467,14.3130163043478,1.65851425467725,22.9086538461538,0.451923076923077,0.971153846153846,208
"Gatech-ensemble_point",2025-05-17,0.868256590411387,11.976887541806,1.83618415164372,19.2932692307692,0.514423076923077,0.985576923076923,208
"Gatech-ensemble_point",2025-05-24,0.855125267026868,11.2434510869565,1.89073867834169,17.2980769230769,0.600961538461538,0.975961538461538,208
"Gatech-ensemble_point",2025-05-31,0.842631594178815,11.1713273411371,1.74276955211621,17.4326923076923,0.673076923076923,0.990384615384615,208
"Gatech-ensemble_prob",2025-05-03,0.757384829705763,12.4202696488294,1.2997880624199,20.2836538461538,0.471153846153846,0.971153846153846,208
"Gatech-ensemble_prob",2025-05-10,0.669026543101333,10.902502090301,1.18210671526159,17.0528846153846,0.552884615384615,0.971153846153846,208
"Gatech-ensemble_prob",2025-05-17,0.689989931136703,9.64311245819398,1.50298642281432,15.9375,0.533653846153846,0.971153846153846,208
"Gatech-ensemble_prob",2025-05-24,0.695587328062337,9.38702759197324,1.57256686654389,14.6057692307692,0.596153846153846,0.961538461538462,208
"Gatech-ensemble_prob",2025-05-31,0.591245527670276,8.10359949832776,1.22648446218278,12.7596153846154,0.706730769230769,0.980769230769231,208
"Google_SAI-FluBoostQR",2025-05-10,0.544466363360598,9.08902382943144,0.964948078300268,14.1868131868132,0.490384615384615,0.951923076923077,208
"Google_SAI-FluBoostQR",2025-05-17,0.520475508012968,7.23679208472687,1.12980545789908,11.9254807692308,0.528846153846154,0.961538461538462,208
"Google_SAI-FluBoostQR",2025-05-24,0.555470637803907,7.30973383500557,1.33399262456485,12.0833333333333,0.514423076923077,0.980769230769231,208
"Google_SAI-FluBoostQR",2025-05-31,0.541718666539691,7.46769962374582,1.21568789614479,12.6209935897436,0.480769230769231,0.975961538461538,208
"ISU_NiemiLab-GPE",2025-05-03,0.637627840216815,10.3210127131457,0.78293561336608,12.1821707052154,0.860576923076923,0.985576923076923,208
"ISU_NiemiLab-GPE",2025-05-10,0.752843807776792,12.0785754642503,1.07986657394381,15.4514328430939,0.75,0.966346153846154,208
"ISU_NiemiLab-GPE",2025-05-17,0.624131081685137,8.78004327915477,1.17523457892631,12.4570947691466,0.629807692307692,0.975961538461538,208
"JHUAPL-DMD",2025-05-03,1.17319634211527,18.9522286046485,1.34596787074712,20.9696370269279,0.961538461538462,1,208
"JHUAPL-DMD",2025-05-10,1.24883284605637,19.4717537477174,1.43038292026772,20.2454763481154,0.966346153846154,1,208
"JHU_CSSE-CSSE_Ensemble",2025-05-10,0.664891885425079,8.8955444951158,0.904878133039563,10.6343954248366,0.877450980392157,0.995098039215686,204
"JHU_CSSE-CSSE_Ensemble",2025-05-31,0.723776151597841,9.0355298265665,1.33854916846808,12.5212418300654,0.803921568627451,0.995098039215686,204
"LUcompUncertLab-chimera",2025-05-03,0.661854414156056,10.1625652173913,1.12009892047348,16.3133333333333,0.373333333333333,0.893333333333333,150
"LUcompUncertLab-chimera",2025-05-10,0.855684891664679,10.3850652173913,1.5208838819549,16.25,0.37,0.86,100
"LUcompUncertLab-chimera",2025-05-17,1.00291691858521,11.1284,1.84166714840759,16.12,0.36,0.8,50
"LUcompUncertLab-chimera",2025-05-24,1.16078848521504,13.4863434782609,2.26777632219841,18.58,0.23,0.55,100
"LosAlamos_NAU-CModel_Flu",2025-05-03,0.819024735635193,13.6066511914716,1.29631369039489,20.4663461538462,0.442307692307692,0.894230769230769,208
"LosAlamos_NAU-CModel_Flu",2025-05-10,0.698110225003168,11.3352742370401,1.16508556054804,16.7019230769231,0.461538461538462,0.879807692307692,208
"MIGHTE-Joint",2025-05-17,0.703024919162022,9.79807692307692,0.943566430218496,9.87980769230769,0.711538461538462,0.947115384615385,208
"MIGHTE-Joint",2025-05-24,0.71427975497033,9.2460012541806,1.11979249896762,9.89903846153846,0.764423076923077,0.961538461538462,208
"MIGHTE-Joint",2025-05-31,0.711655379782572,9.67037834448161,0.983210023118256,10.1538461538462,0.740384615384615,0.961538461538462,208
"MIGHTE-Nsemble",2025-05-03,0.680915792006137,10.9688147993311,0.868370438908949,13.4567307692308,0.629807692307692,0.947115384615385,208
"MIGHTE-Nsemble",2025-05-17,0.741845757967745,10.2997512541806,1.16625705812064,12.1923076923077,0.639423076923077,0.942307692307692,208
"MIGHTE-Nsemble",2025-05-24,0.762143606837558,9.79936245819398,1.2862731125498,11.3076923076923,0.697115384615385,0.923076923076923,208
"MIGHTE-Nsemble",2025-05-31,0.69739138616069,9.48733068561873,1.05733079872358,10.9855769230769,0.711538461538462,0.932692307692308,208
"MOBS-GLEAM_FLUH",2025-05-03,0.685863846832004,9.87788447502313,1.1165980873118,15.1367978723404,0.234042553191489,0.765957446808511,188
"MOBS-GLEAM_FLUH",2025-05-10,0.667649865527943,8.67106739356884,1.15963701418126,13.3830833333333,0.265625,0.770833333333333,192
"MOBS-GLEAM_FLUH",2025-05-17,0.755122672255853,9.14142826086957,1.40409167882496,12.95,0.285,0.67,200
"MOBS-GLEAM_FLUH",2025-05-24,0.84649332324009,9.06113043478261,1.74119217555715,12.65,0.26,0.635,200
"NEU_ISI-AdaptiveEnsemble",2025-05-03,0.537208619901513,8.61204130434783,0.938280951642003,14.265,0.345,0.79,200
"NEU_ISI-AdaptiveEnsemble",2025-05-10,0.565605848749972,7.83139347826087,1.04410103824224,12.93,0.39,0.795,200
"NEU_ISI-AdaptiveEnsemble",2025-05-17,0.610398778146935,8.22946086956522,1.32963029294185,13.6,0.41,0.75,200
"NEU_ISI-AdaptiveEnsemble",2025-05-24,0.589464377506448,7.19361714975845,1.42148885700266,11.9791666666667,0.444444444444444,0.805555555555556,144
"NEU_ISI-AdaptiveEnsemble",2025-05-31,0.606394251409544,7.37406427221172,1.26284720796083,11.9130434782609,0.467391304347826,0.793478260869565,92
"NEU_ISI-FluBcast",2025-05-03,0.477920942120974,6.97510869565217,0.787118425608543,10.7717391304348,0.472826086956522,0.847826086956522,184
"NEU_ISI-FluBcast",2025-05-10,0.489010220509537,6.46036625708885,0.884987013520456,10.3641304347826,0.478260869565217,0.826086956521739,184
"NEU_ISI-FluBcast",2025-05-17,0.537751384092602,6.59998695652174,1.14780843833283,10.7,0.47,0.8,200
"NEU_ISI-FluBcast",2025-05-24,0.586342973046701,6.42626956521739,1.3949017183859,10.33,0.455,0.77,200
"NEU_ISI-FluBcast",2025-05-31,0.581847645993384,6.71087391304348,1.25538521199009,10.855,0.4,0.735,200
"NIH-Flu_ARIMA",2025-05-03,0.637535449064388,10.1779828595318,0.981983760321654,14.9759615384615,0.322115384615385,0.759615384615385,208
"NIH-Flu_ARIMA",2025-05-10,0.553450313289332,9.42215928093646,0.851366351551656,12.8365384615385,0.365384615384615,0.721153846153846,208
"NIH-Flu_ARIMA",2025-05-17,0.573718772074713,7.91566471571906,1.08891495279782,11.4230769230769,0.298076923076923,0.682692307692308,208
"NIH-Flu_ARIMA",2025-05-24,0.566944309603941,7.39950459866221,1.17907511035714,10.625,0.3125,0.740384615384615,208
"NIH-Flu_ARIMA",2025-05-31,0.64209562846313,8.75899038461539,1.25731628692122,12.9471153846154,0.245192307692308,0.711538461538462,208
"OHT_JHU-nbxd",2025-05-10,0.53674413092237,8.69654170150502,0.904844117920705,13.1463461538462,0.591346153846154,0.951923076923077,208
"OHT_JHU-nbxd",2025-05-17,0.525063485352528,7.34869550585284,1.09517799037082,11.6960096153846,0.572115384615385,0.947115384615385,208
"OHT_JHU-nbxd",2025-05-24,0.543490826864154,7.08527865802676,1.28540210396892,11.5282692307692,0.533653846153846,0.932692307692308,208
"PSI-PROF",2025-05-03,0.596930984155367,9.71483785535117,0.83097209578382,12.8330769230769,0.802884615384615,0.990384615384615,208
"PSI-PROF",2025-05-10,0.631741857231575,10.1923238503344,1.05798879214714,15.1967307692308,0.745192307692308,0.971153846153846,208
"PSI-PROF",2025-05-17,0.616742568035242,8.6783566680602,1.20523734763895,12.6437019230769,0.754807692307692,0.995192307692308,208
"PSI-PROF",2025-05-24,0.4943082152791,6.50203722826087,1.17747360848614,10.6319711538462,0.509615384615385,0.884615384615385,208
"PSI-PROF",2025-05-31,0.513068841371941,7.17403676839465,1.02971574138325,10.7583653846154,0.543269230769231,0.879807692307692,208
"PSI-PROF_beta",2025-05-03,0.597785614873863,9.71956511287625,0.766723614837431,11.9214903846154,0.822115384615385,0.990384615384615,208
"PSI-PROF_beta",2025-05-10,0.614449522424537,9.90657568979933,0.919674756557525,13.2840865384615,0.711538461538462,0.975961538461538,208
"PSI-PROF_beta",2025-05-17,0.595134604411803,8.29953400919733,1.08126169737862,11.3666346153846,0.725961538461538,1,208
"PSI-PROF_beta",2025-05-24,0.518233650413256,6.86906969063545,1.17778318731743,10.6215865384615,0.5,0.884615384615385,208
"PSI-PROF_beta",2025-05-31,0.631108185807265,8.83772462374582,1.26761049238687,13.3030769230769,0.427884615384615,0.879807692307692,208
"SigSci-TSENS",2025-05-03,0.852842851755211,13.8039855072464,1.07151002293067,16.796875,0.885416666666667,1,192
"SigSci-TSENS",2025-05-10,0.933031066144176,12.8232786157941,1.06485770788731,12.9030612244898,0.969387755102041,1,196
"SigSci-TSENS",2025-05-17,0.854829753691064,11.5027152173913,1.13853416452483,11.525,0.975,1,200
"SigSci-TSENS",2025-05-24,0.885951450961302,11.039547826087,1.33095048078284,11.435,0.975,1,200
"SigSci-TSENS",2025-05-31,0.949602937012238,10.8645408163265,1.22762639786389,10.5714285714286,0.974489795918367,1,196
"Stevens-ILIForecast",2025-05-24,1.93444720906765,25.3442224080268,2.90653618037657,26.1490384615385,0.0625,0.129807692307692,208
"Stevens-ILIForecast",2025-05-31,1.98050058976432,26.677508361204,2.75882439926959,27.9519230769231,0.0192307692307692,0.0480769230769231,208
"UGA_CEID-Walk",2025-05-03,0.898613274527986,14.7582081793478,1.07042519915726,16.8005913461538,0.875,0.990384615384615,208
"UGA_CEID-Walk",2025-05-10,0.703962326002307,11.2304876693144,1.03166312085019,14.6420817307692,0.841346153846154,1,208
"UGA_CEID-Walk",2025-05-17,0.583371994783247,8.17721424958194,1.0145782840633,10.7586105769231,0.798076923076923,0.980769230769231,208
"UGA_CEID-Walk",2025-05-24,0.534455150869907,6.99546254180602,1.06476628549632,9.48159134615385,0.769230769230769,0.990384615384615,208
"UGA_CEID-Walk",2025-05-31,0.552778916995826,7.61080118938127,1.0619852368692,10.9750144230769,0.673076923076923,0.951923076923077,208
"UGA_flucast-Copycat",2025-05-03,0.476196345322936,7.79554347826087,0.76590834973909,11.9951923076923,0.5625,0.923076923076923,208
"UGA_flucast-Copycat",2025-05-10,0.480858117685534,8.00322742474916,0.82627954690448,12.0817307692308,0.475961538461538,0.9375,208
"UGA_flucast-Copycat",2025-05-17,0.491441254316523,6.7692474916388,1.03480238010728,10.7307692307692,0.471153846153846,0.865384615384615,208
"UGA_flucast-Copycat",2025-05-24,0.5143797584514,6.62316262541806,1.18812254888592,10.5144230769231,0.451923076923077,0.884615384615385,208
"UGA_flucast-Copycat",2025-05-31,0.529975895478639,7.33240384615385,1.07852581635292,11.2836538461538,0.432692307692308,0.846153846153846,208
"UGA_flucast-INFLAenza",2025-05-03,0.425377490394032,6.94833535744147,0.71039000415871,11.0913461538462,0.629807692307692,0.980769230769231,208
"UGA_flucast-INFLAenza",2025-05-10,0.440768544535942,7.16765150501672,0.805166852265501,11.7451923076923,0.591346153846154,0.995192307692308,208
"UGA_flucast-INFLAenza",2025-05-17,0.47385913685675,6.58448085284281,1.04557078170997,10.9639423076923,0.509615384615385,0.980769230769231,208
"UGA_flucast-INFLAenza",2025-05-24,0.539734396387756,7.01080730560201,1.3130051080512,11.75,0.514423076923077,0.971153846153846,208
"UGA_flucast-INFLAenza",2025-05-31,0.514112401539978,7.02298544105351,1.17530517566728,12.0889423076923,0.509615384615385,0.9375,208
"UGA_flucast-Scenariocast",2025-05-03,0.671740833559039,10.8499122073579,1.14254191820576,17.5048076923077,0.5,0.927884615384615,208
"UGA_flucast-Scenariocast",2025-05-10,0.657554853529703,10.9147805183946,1.09800717014677,16.2019230769231,0.509615384615385,0.932692307692308,208
"UGA_flucast-Scenariocast",2025-05-17,0.599795671467085,8.29530100334448,1.28169429859323,13.3701923076923,0.557692307692308,0.932692307692308,208
"UGA_flucast-Scenariocast",2025-05-24,0.636216900583596,8.21726588628763,1.49378908793672,13.2451923076923,0.548076923076923,0.932692307692308,208
"UGA_flucast-Scenariocast",2025-05-31,0.603480274851795,8.21014632107023,1.35697835882487,13.9903846153846,0.591346153846154,0.9375,208
"UGuelph-CompositeCurve",2025-05-03,0.546320864150596,9.10644857859532,0.73574226734889,11.6201923076923,0.153846153846154,0.355769230769231,208
"UGuelph-CompositeCurve",2025-05-10,0.568568132614015,9.57132734113712,0.808091832767018,11.8557692307692,0.158653846153846,0.375,208
"UGuelph-CompositeCurve",2025-05-17,0.591318243504396,8.1684343645485,1.01334369306236,10.625,0.192307692307692,0.427884615384615,208
"UGuelph-CompositeCurve",2025-05-31,0.725531372181583,9.94595735785953,1.17560030373927,12.1298076923077,0.149038461538462,0.355769230769231,208
"UI_CompEpi-EpiGen",2025-05-03,1.03866974029956,16.1612404092072,1.2639146399287,18.5049019607843,0.950980392156863,1,204
"UI_CompEpi-EpiGen",2025-05-10,1.12082796766649,15.0849467178176,1.32136077111686,15.8382352941176,0.985294117647059,1,204
"UI_CompEpi-EpiGen",2025-05-17,1.08805540731366,14.3026023017903,1.63048101592915,15.9607843137255,0.975490196078431,1,204
"UI_CompEpi-EpiGen",2025-05-24,0.917024898469245,11.1260848252344,1.92101741458144,15.75,0.950980392156863,1,204
"UI_CompEpi-EpiGen",2025-05-31,0.889502094457798,11.0209867860188,1.59672575856368,14.7647058823529,0.941176470588235,0.995098039215686,204
"UM-DeepOutbreak",2025-05-03,1.49966884682832,24.501937736954,1.56979439029785,25.2116935687283,0.894230769230769,1,208
"UM-DeepOutbreak",2025-05-17,1.48799629667059,20.7792752112182,2.16517351655634,23.157560736729,0.956730769230769,1,208
"UM-DeepOutbreak",2025-05-24,1.20263292698571,15.5668603631358,2.31602271183668,20.338664078082,0.870192307692308,1,208
"UM-DeepOutbreak",2025-05-31,0.835971488074545,11.4482770587156,1.12010567751367,11.5058806985975,0.850961538461538,1,208
"UMass-AR2",2025-05-03,0.729863729896716,11.942031061409,1.0342398875979,16.0517083771987,0.677884615384615,0.971153846153846,208
"UMass-AR2",2025-05-10,0.678471649630112,10.9039453671424,1.01651569395802,14.5285590500899,0.735576923076923,0.995192307692308,208
"UMass-AR2",2025-05-17,0.686953440785416,9.6119823357674,1.18913181378572,12.3610194900798,0.716346153846154,1,208
"UMass-AR2",2025-05-24,0.719038260978799,9.46858553628662,1.4252044379183,12.822308305669,0.764423076923077,0.995192307692308,208
"UMass-AR2",2025-05-31,0.77730384716039,10.632089154254,1.44683430009721,14.8488505533321,0.745192307692308,0.990384615384615,208
"UMass-flusion",2025-05-03,0.480526592162761,7.90062143844142,0.782529635053073,12.3227874645161,0.581730769230769,0.975961538461538,208
"UMass-flusion",2025-05-10,0.479800686904262,8.02726288762674,0.780711369229442,11.6578551874361,0.634615384615385,0.975961538461538,208
"UMass-flusion",2025-05-17,0.457232737135364,6.35476093577879,0.910634579748827,9.48124938936181,0.552884615384615,0.985576923076923,208
"UMass-flusion",2025-05-24,0.525899676633354,6.89182719129922,1.20016150017055,10.818734751216,0.620192307692308,0.971153846153846,208
"UMass-flusion",2025-05-31,0.535558296423969,7.45205138759894,1.07844682712519,11.3806136759328,0.629807692307692,0.985576923076923,208
"UMass-trends_ensemble",2025-05-03,0.490491812468964,8.0261224916388,0.723878280293788,11.3341346153846,0.711538461538462,0.956730769230769,208
"UMass-trends_ensemble",2025-05-10,0.483841632926385,8.00467809364548,0.792273725993147,11.7019230769231,0.581730769230769,0.932692307692308,208
"UMass-trends_ensemble",2025-05-17,0.538957244112252,7.41508465719064,1.08676401771871,11.2596153846154,0.533653846153846,0.850961538461538,208
"UMass-trends_ensemble",2025-05-24,0.561932531459444,7.2075595735786,1.2083387021132,10.6995192307692,0.514423076923077,0.826923076923077,208
"UMass-trends_ensemble",2025-05-31,0.550871397874351,7.62071383779264,1.07770085568217,11.2451923076923,0.514423076923077,0.826923076923077,208
"UNC_IDD-InfluPaint",2025-05-03,0.798533454640264,12.7215280881555,0.994643124914629,15.0380165027807,0.122549019607843,0.352941176470588,204
"UNC_IDD-InfluPaint",2025-05-10,0.929086556893391,12.6643006994355,1.24486280430654,15.1070402042659,0.0931372549019608,0.397058823529412,204
"UNC_IDD-InfluPaint",2025-05-17,1.05639223800992,13.9260508132964,1.63991705151777,16.4224094958002,0.053921568627451,0.338235294117647,204
"UNC_IDD-InfluPaint",2025-05-24,1.13066947563427,13.772106299463,1.95286281459553,16.2693191952084,0.0637254901960784,0.323529411764706,204
"UNC_IDD-InfluPaint",2025-05-31,1.05648300424262,13.1226050986913,1.72708400370282,16.050233134943,0.0686274509803922,0.392156862745098,204
"UVAFluX-CESGCN",2025-05-03,0.72663203092508,12.3963488866934,0.912003278114458,14.6198318852828,0.144230769230769,0.278846153846154,208
"UVAFluX-CESGCN",2025-05-10,0.825450029561331,13.5881531700191,1.04600040281409,15.3423176006629,0.163461538461538,0.230769230769231,208
"UVAFluX-CESGCN",2025-05-17,0.939325428541069,14.0397637976658,1.37162942354187,15.3564730682052,0.110576923076923,0.283653846153846,208
"UVAFluX-CESGCN",2025-05-24,0.939238994577463,12.7394242508819,1.59210192878418,14.5827750646724,0.0961538461538462,0.25,208
"UVAFluX-CESGCN",2025-05-31,0.993760039619487,13.9238891332756,1.53618437219831,15.9803401850737,0.0673076923076923,0.278846153846154,208
"UVAFluX-Ensemble",2025-05-03,0.858829646294391,13.8527884615385,1.52560447266813,23.4567307692308,0.822115384615385,0.995192307692308,208
"UVAFluX-Ensemble",2025-05-10,0.798719165251298,12.8662876254181,1.16804878565806,17.0528846153846,0.923076923076923,0.980769230769231,208
"UVAFluX-Ensemble",2025-05-17,0.762332633850878,10.5540468227425,1.62980134619836,16.9519230769231,0.841346153846154,0.995192307692308,208
"UVAFluX-Ensemble",2025-05-24,0.782598178493618,10.2943081103679,1.8088852874686,16.3317307692308,0.831730769230769,1,208
"UVAFluX-Ensemble",2025-05-31,0.82833476060709,11.1933674749164,1.68740465761949,17.1298076923077,0.855769230769231,0.985576923076923,208
"UVAFluX-OptimWISE",2025-05-03,0.594353119866828,9.6741241638796,1.00036439525023,15.5240384615385,0.596153846153846,0.903846153846154,208
"UVAFluX-OptimWISE",2025-05-10,0.52067517965253,8.60308528428094,0.848673868851352,12.4134615384615,0.600961538461538,0.918269230769231,208
"UVAFluX-OptimWISE",2025-05-17,0.481241330947762,6.59933319397993,0.995459750737498,10.2644230769231,0.600961538461538,0.951923076923077,208
"UVAFluX-OptimWISE",2025-05-24,0.568996258950999,7.31994774247492,1.2939176336534,11.4471153846154,0.581730769230769,0.903846153846154,208
"UVAFluX-OptimWISE",2025-05-31,0.518945677719265,7.11877926421405,1.04263811329132,10.7788461538462,0.5625,0.927884615384615,208
"VTSanghani-PRIME",2025-05-03,0.584269127735537,9.49240175585284,0.981435744767127,15.1298076923077,0.793269230769231,0.951923076923077,208
"VTSanghani-PRIME",2025-05-10,1.00811842592895,15.7910681438127,1.23361922675413,17.5865384615385,0.966346153846154,1,208
"VTSanghani-PRIME",2025-05-17,0.595844296527869,8.30513795986622,1.01030385508805,10.6634615384615,0.908653846153846,1,208
