"model_id","reference_date","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"CADPH-FluCAT_Ensemble",2024-11-30,0.386554623486309,260.783879637293,0.519461713268665,500.602117217069,0.75,1,4
"CADPH-FluCAT_Ensemble",2024-12-07,0.424330509456624,482.264308169231,0.636403667157655,941.022197694842,0.25,1,4
"CADPH-FluCAT_Ensemble",2024-12-14,0.454732356858492,717.308426955413,0.698300397683144,1360.52323008287,0,1,4
"CADPH-FluCAT_Ensemble",2024-12-21,0.444869628509211,735.979784853468,0.640686333254363,1283.93617075548,0.25,1,4
"CADPH-FluCAT_Ensemble",2024-12-28,0.525480152895123,668.35023744197,0.452076615015548,726.239032905458,0.5,1,4
"CADPH-FluCAT_Ensemble",2025-01-04,0.544305532169041,449.02129472284,0.729098965796639,800.46136576909,0.5,1,4
"CADPH-FluCAT_Ensemble",2025-01-11,1.06065499825722,804.304276908622,1.58614565099745,1445.37583908387,0,1,4
"CADPH-FluCAT_Ensemble",2025-01-18,1.25891329003652,1520.83771579628,1.4249361887234,2209.30192253561,0,0.25,4
"CADPH-FluCAT_Ensemble",2025-02-01,1.15558530560437,601.33536670028,1.31496901792953,892.8823967321,0.5,1,4
"CADPH-FluCAT_Ensemble",2025-02-08,1.01093808493579,557.371620312626,1.18571224453997,808.234168160333,0.5,1,4
"CADPH-FluCAT_Ensemble",2025-02-15,0.496476637527121,321.338224468318,0.467371485080267,405.63268790215,0.75,1,4
"CADPH-FluCAT_Ensemble",2025-02-22,0.611660871180183,345.633569236853,0.796115091415294,568.185719829877,0.25,1,4
"CADPH-FluCAT_Ensemble",2025-03-01,0.329547297210242,139.039287922337,0.257211133455611,123.219668079928,1,1,4
"CADPH-FluCAT_Ensemble",2025-03-08,0.272170072816814,90.9584827067915,0.188705362008718,77.967406401348,1,1,4
"CADPH-FluCAT_Ensemble",2025-03-15,0.268736374190565,84.4738881799853,0.24517945431149,108.653593077866,0.75,1,4
"CADPH-FluCAT_Ensemble",2025-03-22,0.321402843737432,68.0941197524521,0.228036076561884,59.9809512554518,1,1,4
"CADPH-FluCAT_Ensemble",2025-03-29,0.230857371128042,45.2116005248093,0.0863243239885333,25.5478493463188,1,1,4
"CADPH-FluCAT_Ensemble",2025-04-05,0.284334925678059,39.8942114506665,0.214307955506691,44.734225546773,1,1,4
"CADPH-FluCAT_Ensemble",2025-04-12,0.32341471602511,34.2204506062409,0.239934526468544,36.3303745624442,1,1,4
"CADPH-FluCAT_Ensemble",2025-04-19,0.4784309222914,32.2226215427495,0.419748576178237,32.2708646097697,1,1,4
"CADPH-FluCAT_Ensemble",2025-04-26,0.375511972428589,23.4513446514097,0.246284169146175,16.0351840410627,1,1,4
"CADPH-FluCAT_Ensemble",2025-05-03,0.434321796510603,25.1436587870411,0.823968515766162,44.5027647399758,0.75,1,4
"CADPH-FluCAT_Ensemble",2025-05-10,0.369165074312201,19.5695362356042,0.425950849952883,20.0811952045183,1,1,4
"CADPH-FluCAT_Ensemble",2025-05-17,0.394426419839025,25.3244076115292,0.86199070832228,45.3256180748123,0.5,1,4
"CADPH-FluCAT_Ensemble",2025-05-24,0.53202671799925,32.5733355546663,1.35354369215524,59.0588960350672,0.5,1,4
"CADPH-FluCAT_Ensemble",2025-05-31,0.54172184729199,21.8858991543055,0.85182292914516,23.0567856195975,1,1,4
"CEPH-Rtrend_fluH",2024-11-30,0.552922371105675,51.996889632107,0.612012237693048,79.2644230769231,0.399038461538462,0.846153846153846,208
"CEPH-Rtrend_fluH",2024-12-07,0.679789891896448,116.226517558528,0.74837578147586,161.057692307692,0.211538461538462,0.663461538461538,208
"CEPH-Rtrend_fluH",2024-12-14,0.681000179831634,196.536860367893,0.727589319821499,246.889423076923,0.0576923076923077,0.394230769230769,208
"CEPH-Rtrend_fluH",2024-12-21,0.575869358291215,194.551829013378,0.61627526660846,240.932692307692,0.149038461538462,0.432692307692308,208
"CEPH-Rtrend_fluH",2024-12-28,0.801925025871092,274.066404682274,0.845371591499474,334.346153846154,0.0625,0.298076923076923,208
"CEPH-Rtrend_fluH",2025-01-04,0.823739872957409,179.835905100334,0.923165044755315,247.004807692308,0.278846153846154,0.697115384615385,208
"CEPH-Rtrend_fluH",2025-01-11,0.990947428102536,206.451673060529,1.16272424425858,302.387254901961,0.25,0.67156862745098,204
"CEPH-Rtrend_fluH",2025-01-18,1.57006843807517,508.641204177323,1.55794466229271,599.754901960784,0.053921568627451,0.259803921568627,204
"CEPH-Rtrend_fluH",2025-02-01,1.05418609288186,299.756788150043,1.18159275261952,405.382352941176,0.142156862745098,0.42156862745098,204
"CEPH-Rtrend_fluH",2025-02-08,0.646193838773047,155.659381926684,0.785009835277088,235.21568627451,0.367647058823529,0.779411764705882,204
"CEPH-Rtrend_fluH",2025-02-15,0.47305345778487,121.150773657289,0.565892245062278,181.009803921569,0.411764705882353,0.857843137254902,204
"CEPH-Rtrend_fluH",2025-02-22,0.336648598668496,73.6986789297659,0.366112841130682,106.894230769231,0.572115384615385,0.918269230769231,208
"CEPH-Rtrend_fluH",2025-03-01,0.339414403103191,67.6497491638796,0.360248634372803,95.8173076923077,0.552884615384615,0.913461538461538,208
"CEPH-Rtrend_fluH",2025-03-08,0.286539981776643,46.7495066889632,0.330291448254718,74.2019230769231,0.591346153846154,0.975961538461538,208
"CEPH-Rtrend_fluH",2025-03-15,0.29404083406324,36.6313900501672,0.315737441737085,56.6298076923077,0.600961538461538,0.995192307692308,208
